,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577396370.0,-27.683653717557146,-51.125573281432814,9.201914,9.260558041249006,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1577396371.0,-27.68372358550807,-51.12553424242012,8.6781225,8.64727382540366,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1577396372.0,-27.68378851578813,-51.12548861465402,8.514698,8.487085406641041,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,1577396373.0,-27.68385672114455,-51.12543949688066,8.986345,8.977903118724617,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1577396374.0,-27.68392666914001,-51.12539144641365,9.150206,9.085696663838888,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1577396375.0,-27.683996622850792,-51.12534524846964,9.068698,8.992253122202213,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,1577396376.0,-27.68406607696756,-51.12529994853794,8.919849,8.899761297811864,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,1577396377.0,-27.68413073550213,-51.12525366133191,8.480912,8.496346106253432,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,1577396378.0,-27.684191982927,-51.12520816064825,8.171972,8.13703969068167,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,1577396379.0,-27.684253087841338,-51.1251636582281,8.050352,8.069879433435297,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,1577396380.0,-27.684314731737345,-51.12511882417931,8.162994,8.137792191990496,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,1577396381.0,-27.68437819051396,-51.12507304926928,8.371496,8.357112108533128,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,1577396382.0,-27.684440941583603,-51.12502265366481,8.525392,8.548027696741036,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,1577396383.0,-27.68449954767003,-51.12496587564212,8.656541,8.576020022999982,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,1577396384.0,-27.684559372468406,-51.12490345570642,9.026168,9.04791395444322,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
