,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577396100.0,-27.689584428376524,-51.13070258736106,8.559487,8.548432263439238,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1577396101.0,-27.68964466442466,-51.13065213511476,8.331064,8.326088189289749,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1577396102.0,-27.689704480585604,-51.130604155429545,8.1362095,8.144726155795635,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,1577396103.0,-27.689761585136537,-51.13055866853242,7.765356,7.757333122874626,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1577396104.0,-27.68981240122223,-51.13051742621217,6.9353514,6.94697240065238,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1577396105.0,-27.689854027348225,-51.13048402871851,5.640639,5.668400914163844,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,1577396106.0,-27.689879792562103,-51.13046394533127,3.438229,3.4751335860160872,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7,1577396107.0,-27.68990068880733,-51.13044826316806,2.7963662,2.7847791205638592,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8,1577396108.0,-27.689927930454868,-51.13042956130195,3.5602071,3.537825947928759,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9,1577396109.0,-27.68996736315729,-51.1304036173872,5.0689983,5.063960306630196,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10,1577396110.0,-27.690019849339567,-51.13037173647862,6.6240015,6.611977333190476,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,1577396111.0,-27.69008179955604,-51.13033476310954,7.7649603,7.773638701512632,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12,1577396112.0,-27.690146931038537,-51.13029995328853,7.973756,7.99267075909676,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,1577396113.0,-27.690214745024136,-51.130265314909074,8.257465,8.255073743444589,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,1577396114.0,-27.69028695472877,-51.13022892206987,8.765691,8.770240773392834,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
