,timestamp,latitude,longitude,speed_meters_per_second,distance_meters,elapsed_time_seconds,paved_road,unpaved_road,dirt_road,cobblestone_road,asphalt_road,no_speed_bump,speed_bump_asphalt,speed_bump_cobblestone,good_road_left,regular_road_left,bad_road_left,good_road_right,regular_road_right,bad_road_right
0,1577395814.0,-27.6909971960032,-51.12534311313243,7.643541,7.894385054794012,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1577395815.0,-27.691059053833325,-51.12537961742012,7.568703,7.742958770327068,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2,1577395816.0,-27.69111615200736,-51.12541276652082,7.1969795,7.122272251221448,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3,1577395817.0,-27.691174305129227,-51.12543996819944,7.147195,6.980499484841606,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4,1577395818.0,-27.691234588490207,-51.12546692535628,7.3464313,7.190041271619675,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,1577395819.0,-27.69129644420674,-51.12549365228279,7.444793,7.344026379671197,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,1577395820.0,-27.691358609874754,-51.12551889100311,7.315183,7.324908644601402,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7,1577395821.0,-27.69141691750861,-51.12554001788888,6.8151608,6.789088912202703,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8,1577395822.0,-27.6914682118408,-51.12555686238224,6.0264144,5.922024636496047,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9,1577395823.0,-27.691512678184164,-51.12557281155479,5.02505,5.172569750514223,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
10,1577395824.0,-27.691541254272,-51.12558306943844,3.1982496,3.3243744745220543,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,1577395825.0,-27.691560567586723,-51.12559084518286,2.1037016,2.2734841047161405,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,1577395826.0,-27.69157347396266,-51.12559601314453,1.5824478,1.518346665721622,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13,1577395827.0,-27.691587034930656,-51.12560164270983,1.5091771,1.602068857395578,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
14,1577395828.0,-27.6916011355612,-51.125607171216814,1.5768155,1.654982076911301,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15,1577395829.0,-27.6916210527288,-51.12561108183848,2.1870065,2.2405664743128355,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16,1577395830.0,-27.691645898655697,-51.12561668712385,2.8398492,2.8082568919020114,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,1577395831.0,-27.69167921468736,-51.12562516191191,3.7940066,3.7853591576878247,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18,1577395832.0,-27.6917144622084,-51.12563737081208,4.040429,4.08737749351036,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
19,1577395833.0,-27.69174838422309,-51.12565186629555,4.0383797,4.021803868299767,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20,1577395834.0,-27.691790294889024,-51.125671776908185,5.028129,5.0425057650859495,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
21,1577395835.0,-27.69184139850487,-51.12569783259626,6.239122,6.2189578032225326,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22,1577395836.0,-27.69189953446375,-51.12572795479361,7.121364,7.094484667659478,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,1577395837.0,-27.69196001517165,-51.12575407935113,7.198028,7.180476856556517,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
